cluster mean min max N 
1	17.32849839187577	12.3394093844	20.8445814536	3475
0	14.688948922173335	12.1069728588	19.506549417	15428
3	14.912737808985616	12.8185966839	17.0015500574	285
2	19.43565212457903	17.0849250717	20.9697936904	515
5	14.667067114958334	12.231488489	15.566026781	36
4	14.417085627722058	13.3099994665	15.3534042651	204
