h2_run_16_17572.rmf3	19.1491608636	11.622557913900001 
h1_run_6_42868.rmf3	19.4849347741	11.5534062031 
h1_run_44_42234.rmf3	19.676747103	11.4247669386 
h1_run_6_25114.rmf3	19.2229648998	11.413594774000002 
h1_run_19_45176.rmf3	18.5447854676	11.6872038396 
h1_run_42_10510.rmf3	19.3073716396	11.2638290656 
h1_run_5_5046.rmf3	19.8664875564	14.450876406099999 
h1_run_26_16026.rmf3	19.1972366394	11.4437650882 
h1_run_37_46310.rmf3	18.4014388931	11.516101384 
h1_run_48_23190.rmf3	20.3117991012	11.8340599046 
h1_run_20_7624.rmf3	19.7299107547	11.2598923543 
h1_run_35_6240.rmf3	20.0353291836	11.400216979200001 
h1_run_33_47140.rmf3	20.1185433652	11.617595666400002 
h1_run_22_26328.rmf3	19.5011361862	11.6610022982 
h1_run_6_15196.rmf3	19.6687661109	11.6159587853 
h1_run_39_38766.rmf3	19.3529628115	11.3828667745 
h1_run_40_24758.rmf3	19.6021373511	11.5029695936 
h1_run_24_20210.rmf3	19.7459578934	11.6756570967 
h1_run_6_38010.rmf3	17.9569453367	11.6392092264 
h1_run_46_6194.rmf3	19.9659902582	11.482535832 
h1_run_35_35078.rmf3	19.8528496111	11.529180673800001 
h1_run_40_8496.rmf3	20.0669447851	11.531258513 
h1_run_24_19656.rmf3	19.6576374167	11.3617687954 
h1_run_40_22592.rmf3	19.4773366446	11.6455969339 
h1_run_1_26116.rmf3	17.987401169	11.6718203669 
h1_run_11_27314.rmf3	19.4237628172	11.6791843052 
h1_run_28_36256.rmf3	19.9065759741	11.654587057999999 
h1_run_5_10254.rmf3	19.5329967342	11.8270691859 
h1_run_8_39970.rmf3	19.5264138706	11.555285688 
h1_run_46_45660.rmf3	20.2795204624	11.7466680599 
h1_run_26_36690.rmf3	19.9336740011	11.6666819228 
h1_run_1_9928.rmf3	19.7853420531	11.240927604000001 
h1_run_35_37870.rmf3	18.7703469368	11.4662914052 
h1_run_20_47482.rmf3	19.0273396298	11.7093940007 
h1_run_28_40888.rmf3	19.4987544787	11.6122698381 
h1_run_15_11228.rmf3	18.9492647071	11.674055471199999 
h1_run_15_16924.rmf3	19.1257474004	11.5345019014 
h1_run_20_29126.rmf3	20.5659522295	11.5593266397 
h1_run_42_47466.rmf3	19.5825747431	11.5748743293 
h1_run_5_9388.rmf3	20.2816394114	11.5014960999 
h1_run_17_47344.rmf3	19.6704177477	11.6155384533 
h1_run_24_35922.rmf3	19.7673294092	11.308749443599998 
h1_run_37_8110.rmf3	18.9732868299	11.5416559465 
h1_run_19_33030.rmf3	20.0239269961	11.4350421108 
h1_run_20_44580.rmf3	19.6536096477	11.507429718800001 
h1_run_15_19116.rmf3	20.4108096961	11.4356900975 
h1_run_11_6124.rmf3	19.4976184497	11.453775521199999 
h1_run_40_8036.rmf3	19.67545895	11.399302925599999 
h1_run_24_43820.rmf3	18.7906302463	11.682601005899999 
h1_run_19_7882.rmf3	18.3452491663	11.6915556901 
h1_run_13_44388.rmf3	18.2113068242	11.595209920599999 
h1_run_3_7922.rmf3	19.8506272636	11.520512650699999 
h2_run_25_41988.rmf3	18.9850288449	11.6336726699 
h2_run_29_36822.rmf3	19.8214534181	12.5545257588 
h2_run_16_41100.rmf3	20.4874159476	16.3970428731 
h2_run_18_37874.rmf3	20.4556269546	13.0008593324 
h2_run_10_15308.rmf3	19.2634842388	11.6468076932 
h2_run_2_6170.rmf3	19.5202493041	11.408850639 
h2_run_25_32104.rmf3	19.1530868537	11.6773095515 
h2_run_2_2430.rmf3	20.2002411853	13.227662148699999 
h2_run_30_30718.rmf3	19.5752338789	11.685948749000001 
h2_run_45_21562.rmf3	20.1206718993	11.696807346199998 
h2_run_27_48822.rmf3	19.5848386333	11.631557642699999 
h2_run_32_47848.rmf3	19.001548542	11.5239865026 
h2_run_4_4112.rmf3	20.4158913927	12.0210311135 
h2_run_43_12146.rmf3	19.6252568605	11.4997743501 
h2_run_16_20050.rmf3	19.1006639896	11.6251372994 
h2_run_23_35806.rmf3	19.7773039725	11.5804984822 
h2_run_43_12124.rmf3	19.8604153601	11.260908365999999 
h2_run_43_26364.rmf3	19.4135046463	11.6512236277 
h2_run_38_36622.rmf3	19.5838594533	11.4590759914 
h2_run_29_36826.rmf3	19.4602238537	11.6247179979 
h2_run_41_40880.rmf3	19.6403384976	11.4797987651 
h2_run_32_8210.rmf3	19.4146196413	11.399400421500001 
h2_run_10_34140.rmf3	19.2373217685	11.4710981766 
h2_run_30_49898.rmf3	18.4082666448	11.626538762300001 
h2_run_38_39182.rmf3	19.0476488779	11.6401298732 
h2_run_30_8162.rmf3	19.3901975377	11.369982565099999 
h2_run_23_41352.rmf3	18.6917807572	11.5555566211 
h2_run_9_6904.rmf3	20.253743705	11.3718186678 
h2_run_4_49364.rmf3	19.5785658216	11.4744898397 
h2_run_38_1462.rmf3	18.9305852726	11.6721566304 
h2_run_27_6114.rmf3	19.1428352277	11.4411285548 
h2_run_30_33896.rmf3	19.6265268535	11.672976200599999 
h2_run_34_9384.rmf3	19.7109123729	11.5524994756 
h2_run_16_6804.rmf3	19.2831236525	11.6236638478 
h2_run_50_12502.rmf3	18.778030253	11.432418945999999 
h2_run_18_44218.rmf3	19.9189324709	11.451285477599999 
h2_run_14_14886.rmf3	19.1774240846	11.6319398953 
h2_run_50_31218.rmf3	19.9225537485	11.4921224543 
h2_run_29_19322.rmf3	19.4061132344	11.6163478505 
h2_run_4_42234.rmf3	19.5741621884	11.620352501300001 
h2_run_16_25416.rmf3	20.2190386955	11.6207394503 
h2_run_27_24320.rmf3	20.2057546332	11.5060888259 
h2_run_27_24260.rmf3	19.4658940501	11.536338427999999 
h2_run_27_8832.rmf3	19.6972431629	11.4675501178 
h2_run_34_24904.rmf3	19.6015797538	11.4022585326 
h2_run_14_15204.rmf3	18.341675132	11.4891683764 
h2_run_21_25138.rmf3	19.2921881014	11.520263805699999 
h2_run_32_29474.rmf3	18.5953867003	11.5631676805 
h2_run_25_18808.rmf3	19.236457631	11.578064856400001 
h2_run_30_26800.rmf3	19.7775581475	11.4926851278 
h2_run_14_14102.rmf3	18.6675716816	11.6522297605 
h2_run_34_28556.rmf3	19.1138707395	11.440306151600002 
h2_run_47_15838.rmf3	18.690493922	11.523102086400002 
h2_run_45_47646.rmf3	19.2766220726	11.313473835999998 
h2_run_25_16580.rmf3	19.6276023407	11.5807449678 
h2_run_36_15056.rmf3	18.4640642204	11.585193665799999 
h2_run_7_7944.rmf3	17.7589725732	11.4641118729 
h2_run_36_22520.rmf3	19.5145730085	11.6020890929 
h2_run_38_36436.rmf3	18.6320279668	11.6601977968 
h2_run_9_33910.rmf3	18.5459586366	11.411870644 
h2_run_36_27986.rmf3	20.2480846029	11.6887236747 
h2_run_7_21964.rmf3	19.1874895315	11.641771385799998 
h2_run_43_48530.rmf3	20.0363757704	11.627467438900002 
h2_run_43_6806.rmf3	20.3521699681	11.7519353898 
h2_run_25_36678.rmf3	19.5351611742	11.355643907100001 
h2_run_18_8066.rmf3	18.4753859915	11.8697575675 
h2_run_25_31596.rmf3	19.4876820904	11.3524639474 
h2_run_9_38112.rmf3	19.6222125677	11.616770772899999 
h2_run_4_21156.rmf3	18.7547610851	11.438519434000002 
h2_run_36_7960.rmf3	19.6228748086	11.393398647 
h2_run_29_19298.rmf3	18.5336076925	11.4745572648 
h2_run_30_9342.rmf3	19.7453640085	11.3407430764 
h2_run_16_7164.rmf3	19.8973313297	11.6501698181 
h2_run_9_44024.rmf3	19.5988158194	11.2963146648 
h2_run_21_49100.rmf3	20.1599096713	12.080662878900002 
h2_run_49_32728.rmf3	19.6652654203	11.4375834246 
h2_run_47_8830.rmf3	18.9844236544	11.680176256800001 
h2_run_47_11476.rmf3	19.6266499339	11.6384835073 
h2_run_41_4170.rmf3	19.8621589686	11.295501098599999 
h2_run_2_29044.rmf3	20.0970076857	11.321505520699999 
h2_run_27_19386.rmf3	17.8245410026	11.454081961300002 
h2_run_41_8678.rmf3	20.2901668556	11.4927742943 
h2_run_21_5694.rmf3	19.699571869	11.6843165551 
h2_run_50_13502.rmf3	20.1697643984	11.395320186500001 
h2_run_47_13552.rmf3	19.9573676429	11.5093220326 
h2_run_18_25660.rmf3	19.1088791417	11.561290213800001 
h2_run_30_4542.rmf3	18.8246308378	11.3239279122 
h2_run_10_5542.rmf3	18.6903328808	11.2690501031 
h2_run_21_20232.rmf3	19.6562493447	11.655335915999999 
h2_run_45_48424.rmf3	19.9205413684	11.6053965222 
h2_run_14_23700.rmf3	20.1289395377	11.6275831803 
h2_run_9_38400.rmf3	19.2599467364	11.320074010899999 
h2_run_10_24256.rmf3	19.9330162254	11.329525603199999 
h2_run_12_21878.rmf3	20.1701817096	11.4714597594 
h2_run_32_15654.rmf3	18.9477059574	11.561228740899999 
h2_run_36_49226.rmf3	18.8401394554	11.3084074603 
h2_run_41_39924.rmf3	20.3459571323	11.415093213499999 
h2_run_2_29832.rmf3	19.5588654927	11.7002516012 
h2_run_9_42884.rmf3	19.5928019391	11.6620672149 
h1_run_39_45048.rmf3	19.6529981783	11.4956750244 
h1_run_19_39666.rmf3	19.450903213	11.3631911799 
h1_run_5_26820.rmf3	19.1724924397	11.3178797013 
h1_run_40_9210.rmf3	19.7526424901	11.5330488344 
h1_run_1_11836.rmf3	18.8829273622	11.6427921141 
h1_run_40_39450.rmf3	18.7699771319	11.499770955 
h1_run_24_16754.rmf3	20.0162980323	11.6500126247 
h1_run_13_20452.rmf3	19.3222521745	11.586727868099999 
h1_run_1_43534.rmf3	19.1074886637	11.5784798403 
h1_run_3_39164.rmf3	19.3164740737	11.2572958376 
h1_run_39_17902.rmf3	18.4437720044	11.6711757926 
h1_run_17_34914.rmf3	19.77981191	11.401006264300001 
h1_run_48_13902.rmf3	19.1111229313	11.4004012661 
h1_run_5_21016.rmf3	18.6751773833	11.595852871099998 
h1_run_19_11634.rmf3	19.8438780388	11.8160163405 
h1_run_15_26118.rmf3	19.7472051456	11.5626290395 
h1_run_35_22484.rmf3	19.0245348783	11.5839233775 
h1_run_28_23424.rmf3	19.2206607755	11.281977355599999 
h1_run_39_10162.rmf3	19.631706122	11.636176380699998 
